time,speed_kmh,P_load_kW,P_fc_kW,P_bat_kW,SOC_true,SOC_est,SOC_open,m_H2_cumul_kg,H2_eq_kg
60,28.6,14.693748810852005,0.0,14.693748810852005,0.5987312485132876,0.6000361176481689,0.5980854213109362,0.0,0.13473220852730938
61,32.0,9.51237982014937,0.0,9.51237982014937,0.5984999179004945,0.5969841192646737,0.597840782276068,0.0,0.13473220852730938
62,32.0,2.516495046486816,0.0,2.516495046486816,0.5983504691839122,0.5947663307565042,0.5976763257975108,0.0,0.13473220852730938
63,32.0,2.516495046486816,0.0,2.516495046486816,0.5983110425099262,0.6022190493789774,0.5976241578538198,0.0,0.13473220852730938
64,32.0,2.516495046486816,0.0,2.516495046486816,0.5982716157042951,0.5982274090815175,0.5975763714268697,0.0,0.13473220852730938
65,32.0,2.516495046486816,0.0,2.516495046486816,0.5982321887670178,0.5970902752636298,0.5975255565691338,0.0,0.13473220852730938
66,32.0,2.516495046486816,0.0,2.516495046486816,0.5981927616980928,0.5980160914041451,0.5974793257875173,0.0,0.13473220852730938
67,32.0,2.516495046486816,0.0,2.516495046486816,0.5981533344975188,0.5992055463845629,0.5974317383194815,0.0,0.13473220852730938
68,32.0,2.516495046486816,0.0,2.516495046486816,0.5981139071652946,0.6020134307052596,0.5973837538323523,0.0,0.13473220852730938
69,32.0,2.516495046486816,0.0,2.516495046486816,0.5980744797014187,0.5985860315657492,0.5973353909609552,0.0,0.13473220852730938
70,32.0,2.516495046486816,0.0,2.516495046486816,0.5980350521058899,0.595403310213967,0.5972825924842671,0.0,0.13473220852730938
71,32.0,2.516495046486816,0.0,2.516495046486816,0.5979956243787069,0.600182607591331,0.5972314218128213,0.0,0.13473220852730938
72,32.0,2.516495046486816,0.0,2.516495046486816,0.5979561965198683,0.5990898514689674,0.5971853480740787,0.0,0.13473220852730938
73,32.0,2.516495046486816,0.0,2.516495046486816,0.5979167685293729,0.6000840508441825,0.5971340870758215,0.0,0.13473220852730938
74,32.0,2.516495046486816,0.0,2.516495046486816,0.5978773404072193,0.5955621432768584,0.5970869838167536,0.0,0.13473220852730938
75,32.0,2.516495046486816,0.0,2.516495046486816,0.5978379121534062,0.5978136210715425,0.5970349946141471,0.0,0.13473220852730938
76,32.0,2.516495046486816,0.0,2.516495046486816,0.5977984837679322,0.5986065815024785,0.5969837593040889,0.0,0.13473220852730938
77,32.0,2.516495046486816,0.0,2.516495046486816,0.5977590552507961,0.5985680390057085,0.5969351086334016,0.0,0.13473220852730938
78,32.0,2.516495046486816,0.0,2.516495046486816,0.5977196266019965,0.5963630259556322,0.5968837547832873,0.0,0.13473220852730938
79,32.0,2.516495046486816,0.0,2.516495046486816,0.5976801978215321,0.5983600758756074,0.5968280321847363,0.0,0.13473220852730938
80,32.0,2.516495046486816,0.0,2.516495046486816,0.5976407689094017,0.599380387146682,0.5967808013378758,0.0,0.13473220852730938
81,32.0,2.516495046486816,0.0,2.516495046486816,0.5976013398656037,0.5999719207663378,0.5967329686320507,0.0,0.13473220852730938
82,32.0,2.516495046486816,0.0,2.516495046486816,0.597561910690137,0.5964514844801304,0.5966792100244201,0.0,0.13473220852730938
83,32.0,2.516495046486816,0.0,2.516495046486816,0.5975224813830002,0.5981407764990019,0.5966259935613688,0.0,0.13473220852730938
84,32.0,2.516495046486816,0.0,2.516495046486816,0.597483051944192,0.602038182397831,0.5965731695110051,0.0,0.13473220852730938
85,32.0,0.0,0.0,0.0,0.5974436223737112,0.5971731766773365,0.5965233104630687,0.0,0.13473220852730938
86,29.25,0.0,0.0,0.0,0.5974436223737112,0.5954901599508935,0.5965146702253732,0.0,0.13473220852730938
87,26.5,0.0,0.0,0.0,0.5974436223737112,0.5976073506495877,0.5965037732856772,0.0,0.13473220852730938
88,23.75,0.0,0.0,0.0,0.5974436223737112,0.5993831616740242,0.5964918935890123,0.0,0.13473220852730938
89,21.0,0.0,0.0,0.0,0.5974436223737112,0.6013732956781984,0.5964807463615349,0.0,0.13473220852730938
90,18.25,0.0,0.0,0.0,0.5974436223737112,0.6048951260191034,0.5964703704082939,0.0,0.13473220852730938
91,15.5,0.0,0.0,0.0,0.5974436223737112,0.5978178780641591,0.5964575213323279,0.0,0.13473220852730938
92,12.75,0.0,0.0,0.0,0.5974436223737112,0.5986620121362857,0.5964493849226002,0.0,0.13473220852730938
93,10.0,0.0,0.0,0.0,0.5974436223737112,0.599455748779294,0.5964388945414484,0.0,0.13473220852730938
94,6.7,0.0,0.0,0.0,0.5974436223737112,0.5979046775322716,0.5964264688813802,0.0,0.13473220852730938
95,3.4,0.0,0.0,0.0,0.5974436223737112,0.5941209188532951,0.5964177099750415,0.0,0.13473220852730938
96,0.0,0.0,0.0,0.0,0.5974436223737112,0.5983563629237543,0.5964078391832417,0.0,0.13473220852730938
97,0.0,0.0,0.0,0.0,0.5974436223737112,0.5948772471064433,0.5963961333672858,0.0,0.13473220852730938
98,0.0,0.0,0.0,0.0,0.5974436223737112,0.5975157762922839,0.5963845411980473,0.0,0.13473220852730938
99,0.0,0.0,0.0,0.0,0.5974436223737112,0.5978151419566965,0.5963758852464812,0.0,0.13473220852730938
100,0.0,0.0,0.0,0.0,0.5974436223737112,0.5949425612021638,0.5963646124444856,0.0,0.13473220852730938
101,0.0,0.0,0.0,0.0,0.5974436223737112,0.5979374319323669,0.5963525074795957,0.0,0.13473220852730938
102,0.0,0.0,0.0,0.0,0.5974436223737112,0.6000043656746421,0.5963383878928091,0.0,0.13473220852730938
103,0.0,0.0,0.0,0.0,0.5974436223737112,0.5961001163626914,0.5963311036410535,0.0,0.13473220852730938
104,0.0,0.0,0.0,0.0,0.5974436223737112,0.5981931122236631,0.5963185618764223,0.0,0.13473220852730938
105,0.0,0.0,0.0,0.0,0.5974436223737112,0.606486639516794,0.5963060200772937,0.0,0.13473220852730938
106,0.0,0.0,0.0,0.0,0.5974436223737112,0.6028750652371097,0.5962933231592085,0.0,0.13473220852730938
107,0.0,0.0,0.0,0.0,0.5974436223737112,0.6006338324632422,0.5962795620431988,0.0,0.13473220852730938
108,0.0,0.0,0.0,0.0,0.5974436223737112,0.6001775526142737,0.5962693266799894,0.0,0.13473220852730938
109,0.0,0.0,0.0,0.0,0.5974436223737112,0.5977572421058659,0.5962603623055854,0.0,0.13473220852730938
110,0.0,0.0,0.0,0.0,0.5974436223737112,0.597726247938489,0.5962505994265517,0.0,0.13473220852730938
111,0.0,0.0,0.0,0.0,0.5974436223737112,0.5932561331466147,0.5962330587083109,0.0,0.13473220852730938
112,0.0,0.0,0.0,0.0,0.5974436223737112,0.5924367543634179,0.5962200413188932,0.0,0.13473220852730938
113,0.0,0.0,0.0,0.0,0.5974436223737112,0.5983596718232994,0.5962102411296315,0.0,0.13473220852730938
114,0.0,0.0,0.0,0.0,0.5974436223737112,0.5952626412972734,0.5961989514629118,0.0,0.13473220852730938
115,0.0,0.0,0.0,0.0,0.5974436223737112,0.598310569558714,0.5961898273065487,0.0,0.13473220852730938
116,0.0,0.0,0.0,0.0,0.5974436223737112,0.5982079414071536,0.5961807449916368,0.0,0.13473220852730938
117,0.0,0.0,0.0,0.0,0.5974436223737112,0.596189685670377,0.5961695072920815,0.0,0.13473220852730938
118,3.0,1.3620596707818928,0.0,1.3620596707818928,0.5974436223737112,0.5984945648702901,0.5961524407807223,0.0,0.13473220852730938
119,6.0,2.7257829218106995,0.0,2.7257829218106995,0.597422290741404,0.5981914999051602,0.5961256234333779,0.0,0.13473220852730938
120,9.0,4.092833333333333,0.0,4.092833333333333,0.5973795781759363,0.5995970286976068,0.5960736380525347,0.0,0.13473220852730938
121,12.0,5.464874485596708,0.0,5.464874485596708,0.5973154089740984,0.597790191452242,0.5960005591860813,0.0,0.13473220852730938
122,15.0,3.9500514403292204,0.0,3.9500514403292204,0.5972296809125286,0.5994136892182879,0.5959023172709588,0.0,0.13473220852730938
123,15.0,1.0565329218106998,0.0,1.0565329218106998,0.5971677530461391,0.5971282251414934,0.5958326124501444,0.0,0.13473220852730938
124,15.0,3.1784465020576116,0.0,3.1784465020576116,0.5971512079847704,0.595652828262298,0.5958062755701956,0.0,0.13473220852730938
125,17.2,6.090258487120863,0.0,6.090258487120863,0.5971013921308367,0.5975865139043001,0.5957404445655944,0.0,0.13473220852730938
126,19.4,6.885286141137021,0.0,6.885286141137021,0.5970058279843087,0.5993205450607708,0.595637271763384,0.0,0.13473220852730938
127,21.6,7.686099111111111,0.0,7.686099111111111,0.5968977535668658,0.6000544538905185,0.595512191356505,0.0,0.13473220852730938
128,23.8,8.493353463801247,0.0,8.493353463801247,0.5967770694420886,0.5967409639542575,0.5953846165927443,0.0,0.13473220852730938
129,26.0,9.307705265965554,0.0,9.307705265965554,0.5966436655974894,0.595100739511313,0.5952365824393974,0.0,0.13473220852730938
130,28.2,10.129810584362138,0.0,10.129810584362138,0.5964974214135927,0.597881322546519,0.5950779943126449,0.0,0.13473220852730938
131,30.4,10.960325485749125,0.0,10.960325485749125,0.5963382056321055,0.5967429785912585,0.594910242226912,0.0,0.13473220852730938
132,32.6,12.219144720012185,0.0,12.219144720012185,0.5961658763231069,0.5940675853753589,0.5947358053271914,0.0,0.13473220852730938
133,35.0,8.225893537570485,0.0,8.225893537570485,0.5959736543768976,0.5925898610721377,0.5945331738480694,0.0,0.13473220852730938
134,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5958444565087216,0.591595231607108,0.594388330392938,0.0,0.13473220852730938
135,35.0,7.044373475842101,0.0,7.044373475842101,0.5958001869117258,0.5947928209049956,0.5943341720306274,0.0,0.13473220852730938
136,36.875,11.918552950681892,0.0,11.918552950681892,0.5956895970158624,0.5921605507840084,0.594208467486739,0.0,0.13473220852730938
137,38.75,12.58100548726613,0.0,12.58100548726613,0.5955021188217333,0.5945420341068679,0.5940066471710761,0.0,0.13473220852730938
138,40.625,13.251851739288913,0.0,13.251851739288913,0.5953041642859792,0.5961929190512086,0.5938003079371305,0.0,0.13473220852730938
139,42.5,13.931497854271463,0.0,13.931497854271463,0.5950955944458478,0.5941412084535923,0.5935800740422892,0.0,0.13473220852730938
140,44.375,14.620349979734947,0.0,14.620349979734947,0.5948762636432381,0.593842399866597,0.5933494382338877,0.0,0.13473220852730938
141,46.25,15.318814263200627,0.0,15.318814263200627,0.5946460195048399,0.5959903078720764,0.5931077676584194,0.0,0.13473220852730938
142,48.125,16.02729685218974,0.0,16.02729685218974,0.594404702921592,0.5921562756165215,0.5928509343617934,0.0,0.13473220852730938
143,50.0,10.718040313976536,0.0,10.718040313976536,0.5941521480274268,0.5891497099509206,0.5925813432638096,0.0,0.13473220852730938
144,50.0,4.689876733729615,0.0,4.689876733729615,0.5939836131784854,0.5938713960834027,0.5924021189290211,0.0,0.13473220852730938
145,50.0,4.689876733729615,0.0,4.689876733729615,0.5939100445578125,0.5924973720909291,0.5923166586642712,0.0,0.13473220852730938
146,50.0,4.689876733729615,0.0,4.689876733729615,0.5938364754778088,0.5923127079324957,0.5922325565905185,0.0,0.13473220852730938
147,50.0,4.689876733729615,0.0,4.689876733729615,0.5937629059384657,0.5952753179675517,0.5921495130643891,0.0,0.13473220852730938
148,50.0,4.689876733729615,0.0,4.689876733729615,0.5936893359397746,0.5926259232027096,0.5920638402449035,0.0,0.13473220852730938
149,50.0,4.689876733729615,0.0,4.689876733729615,0.5936157654817268,0.5940310471759593,0.5919766597872017,0.0,0.13473220852730938
150,50.0,4.689876733729615,0.0,4.689876733729615,0.5935421945643137,0.5951588650961243,0.5918897198083474,0.0,0.13473220852730938
151,50.0,4.689876733729615,0.0,4.689876733729615,0.5934686231875267,0.5927425360969871,0.5918073400843684,0.0,0.13473220852730938
152,50.0,4.689876733729615,0.0,4.689876733729615,0.5933950513513572,0.5946095034514091,0.591720581321518,0.0,0.13473220852730938
153,50.0,4.689876733729615,0.0,4.689876733729615,0.5933214790557965,0.5940180016567485,0.5916359559748294,0.0,0.13473220852730938
154,50.0,4.689876733729615,0.0,4.689876733729615,0.593247906300836,0.5921593925009501,0.5915477230396029,0.0,0.13473220852730938
155,50.0,0.0,0.0,0.0,0.5931743330864673,0.5924167681355944,0.5914615189991753,0.0,0.13473220852730938
156,48.125,0.0,0.0,0.0,0.5931743330864673,0.5954463182955502,0.5914510125580732,0.0,0.13473220852730938
157,46.25,0.0,0.0,0.0,0.5931743330864673,0.595743816710646,0.5914376086237705,0.0,0.13473220852730938
158,44.375,0.0,0.0,0.0,0.5931743330864673,0.5940242026660552,0.5914228711826395,0.0,0.13473220852730938
159,42.5,0.0,0.0,0.0,0.5931743330864673,0.5927273685905854,0.5914098657577193,0.0,0.13473220852730938
160,40.625,0.0,0.0,0.0,0.5931743330864673,0.5927326243563363,0.5913978541845178,0.0,0.13473220852730938
161,38.75,0.0,0.0,0.0,0.5931743330864673,0.5943933315711654,0.5913864736401706,0.0,0.13473220852730938
162,36.875,0.0,0.0,0.0,0.5931743330864673,0.5983397264693989,0.5913776353642907,0.0,0.13473220852730938
163,35.0,0.0,0.0,0.0,0.5931743330864673,0.5920159158584255,0.5913693187459059,0.0,0.13473220852730938
164,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5931743330864673,0.5946168959011972,0.5913549906601462,0.0,0.13473220852730938
165,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5931300534720256,0.595046277218131,0.591297866268435,0.0,0.13473220852730938
166,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5930857736914229,0.5916619615565657,0.5912425093955346,0.0,0.13473220852730938
167,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5930414937446571,0.5910726852513503,0.5911869077694405,0.0,0.13473220852730938
168,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5929972136317264,0.5920689894569349,0.5911288078794725,0.0,0.13473220852730938
169,35.0,2.8246589696692577,0.0,2.8246589696692577,0.592952933352629,0.5919541634156482,0.5910757095370328,0.0,0.13473220852730938
170,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5929086529073629,0.5913324004584305,0.5910191709488382,0.0,0.13473220852730938
171,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5928643722959264,0.5929546086663889,0.5909660631718336,0.0,0.13473220852730938
172,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5928200915183174,0.5917156472399833,0.5909099908204161,0.0,0.13473220852730938
173,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5927758105745341,0.5929872063784912,0.5908559072052595,0.0,0.13473220852730938
174,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5927315294645747,0.5896069758239563,0.5908045374406932,0.0,0.13473220852730938
175,35.0,2.8246589696692577,0.0,2.8246589696692577,0.5926872481884373,0.5912459175045394,0.5907511407318371,0.0,0.13473220852730938
176,35.0,2.8246589696692577,0.0,2.8246589696692577,0.59264296674612,0.5955915562004926,0.590694884546282,0.0,0.13473220852730938
177,35.0,2.8246589696692577,0.0,2.8246589696692577,0.592598685137621,0.5931844747288071,0.5906371094388297,0.0,0.13473220852730938
178,35.0,0.0,0.0,0.0,0.5925544033629384,0.5904722511374371,0.5905817693758357,0.0,0.13473220852730938
179,31.43,0.0,0.0,0.0,0.5925544033629384,0.5912372278256524,0.5905707096901024,0.0,0.13473220852730938
180,27.86,0.0,0.0,0.0,0.5925544033629384,0.5902452375484766,0.5905587021385459,0.0,0.13473220852730938
181,24.29,0.0,0.0,0.0,0.5925544033629384,0.5953312916402369,0.5905461483982285,0.0,0.13473220852730938
182,20.72,0.0,0.0,0.0,0.5925544033629384,0.5943413323305419,0.5905353393986409,0.0,0.13473220852730938
183,17.15,0.0,0.0,0.0,0.5925544033629384,0.5921935130910511,0.5905223112208862,0.0,0.13473220852730938
184,13.58,0.0,0.0,0.0,0.5925544033629384,0.5924662524114234,0.590510577630659,0.0,0.13473220852730938
185,10.0,0.0,0.0,0.0,0.5925544033629384,0.5907551857317113,0.5904991951970519,0.0,0.13473220852730938
186,6.7,0.0,0.0,0.0,0.5925544033629384,0.5931251830030076,0.5904880160021233,0.0,0.13473220852730938
187,3.4,0.0,0.0,0.0,0.5925544033629384,0.5949227778024841,0.5904728739365461,0.0,0.13473220852730938
188,0.0,0.0,0.0,0.0,0.5925544033629384,0.5915373473764771,0.590455781763053,0.0,0.13473220852730938
189,0.0,0.0,0.0,0.0,0.5925544033629384,0.5926502710184253,0.5904422475390622,0.0,0.13473220852730938
190,0.0,0.0,0.0,0.0,0.5925544033629384,0.5907304081219297,0.5904250536420255,0.0,0.13473220852730938
191,0.0,0.0,0.0,0.0,0.5925544033629384,0.5906082779722637,0.5904162750915871,0.0,0.13473220852730938
192,0.0,0.0,0.0,0.0,0.5925544033629384,0.5907394850939168,0.5904110636908213,0.0,0.13473220852730938
193,0.0,0.0,0.0,0.0,0.5925544033629384,0.5923259197994651,0.5904020612815478,0.0,0.13473220852730938
194,0.0,0.0,0.0,0.0,0.5925544033629384,0.596769963387432,0.5903900008482817,0.0,0.13473220852730938
195,0.0,0.0,0.0,0.0,0.5925544033629384,0.5925537234544188,0.5903762496709535,0.0,0.13473220852730938
196,0.0,0.0,0.0,0.0,0.5925544033629384,0.5936765717271288,0.5903676341561517,0.0,0.13473220852730938
197,0.0,0.0,0.0,0.0,0.5925544033629384,0.5970930645105008,0.5903601903595045,0.0,0.13473220852730938
198,0.0,0.0,0.0,0.0,0.5925544033629384,0.5929013206394593,0.5903458030258358,0.0,0.13473220852730938
199,0.0,0.0,0.0,0.0,0.5925544033629384,0.5957577824503744,0.59033945062175,0.0,0.13473220852730938
200,0.0,0.0,0.0,0.0,0.5925544033629384,0.5963874800150543,0.5903286576768757,0.0,0.13473220852730938
201,0.0,0.0,0.0,0.0,0.5925544033629384,0.5923845010951738,0.5903219755314835,0.0,0.13473220852730938
202,0.0,0.0,0.0,0.0,0.5925544033629384,0.592605037037587,0.5903108498545399,0.0,0.13473220852730938
203,0.0,0.0,0.0,0.0,0.5925544033629384,0.5939917424857175,0.5903009889252939,0.0,0.13473220852730938
204,0.0,0.0,0.0,0.0,0.5925544033629384,0.5926773279479989,0.5902928434264867,0.0,0.13473220852730938
205,0.0,0.0,0.0,0.0,0.5925544033629384,0.5937659835281242,0.590281398160843,0.0,0.13473220852730938
206,0.0,0.0,0.0,0.0,0.5925544033629384,0.5903583524815714,0.5902683103417372,0.0,0.13473220852730938
207,3.75,2.0644593541023664,0.0,2.0644593541023664,0.5925544033629384,0.5947852225151393,0.5902614606588782,0.0,0.13473220852730938
208,7.5,4.132167888374485,0.0,4.132167888374485,0.5925220488081278,0.5915287448003852,0.5902170718984787,0.0,0.13473220852730938
209,11.25,6.206374782986111,0.0,6.206374782986111,0.5924572351864044,0.59244967260726,0.5901368384101567,0.0,0.13473220852730938
210,15.0,4.673431069958849,0.0,4.673431069958849,0.5923598060642673,0.592574191004453,0.5900250223513972,0.0,0.13473220852730938
211,15.0,1.0565329218106998,0.0,1.0565329218106998,0.5922864857991206,0.5964134990018027,0.589934866675348,0.0,0.13473220852730938
212,15.0,1.0565329218106998,0.0,1.0565329218106998,0.5922699339026994,0.595795436644349,0.5899078952348948,0.0,0.13473220852730938
213,15.0,1.0565329218106998,0.0,1.0565329218106998,0.5922533819830916,0.5964974467758803,0.589878439493205,0.0,0.13473220852730938
214,15.0,1.0565329218106998,0.0,1.0565329218106998,0.5922368300402971,0.5951466729694304,0.5898534567822454,0.0,0.13473220852730938
215,15.0,1.0565329218106998,0.0,1.0565329218106998,0.5922202780743159,0.5891180307518781,0.589822853637134,0.0,0.13473220852730938
216,15.0,1.0565329218106998,0.0,1.0565329218106998,0.5922037260851477,0.586574957675842,0.5897984773660566,0.0,0.13473220852730938
217,15.0,1.0565329218106998,0.0,1.0565329218106998,0.5921871740727925,0.5920697534997571,0.5897715625949083,0.0,0.13473220852730938
218,15.0,0.0,0.0,0.0,0.5921706220372503,0.5923097931959569,0.5897397262342213,0.0,0.13473220852730938
219,12.5,0.0,0.0,0.0,0.5921706220372503,0.5890529159074107,0.5897240911910392,0.0,0.13473220852730938
220,10.0,0.0,0.0,0.0,0.5921706220372503,0.5910630534750484,0.5897177116978152,0.0,0.13473220852730938
221,6.7,0.0,0.0,0.0,0.5921706220372503,0.5917444018144834,0.5897055337382348,0.0,0.13473220852730938
222,3.4,0.0,0.0,0.0,0.5921706220372503,0.5918313343656922,0.589700165521846,0.0,0.13473220852730938
223,0.0,0.0,0.0,0.0,0.5921706220372503,0.5935934152708894,0.5896926779371252,0.0,0.13473220852730938
224,0.0,0.0,0.0,0.0,0.5921706220372503,0.5904637395797909,0.5896805484975527,0.0,0.13473220852730938
225,0.0,0.0,0.0,0.0,0.5921706220372503,0.5892092968288087,0.5896708647945453,0.0,0.13473220852730938
226,0.0,0.0,0.0,0.0,0.5921706220372503,0.5934222897315071,0.5896599277920378,0.0,0.13473220852730938
227,0.0,0.0,0.0,0.0,0.5921706220372503,0.5937136643914497,0.5896515548088331,0.0,0.13473220852730938
228,0.0,0.0,0.0,0.0,0.5921706220372503,0.5908384876259398,0.5896419166355509,0.0,0.13473220852730938
229,0.0,0.0,0.0,0.0,0.5921706220372503,0.5893813856919365,0.5896311028309952,0.0,0.13473220852730938
230,0.0,0.0,0.0,0.0,0.5921706220372503,0.5885524804268483,0.5896215296346211,0.0,0.13473220852730938
231,0.0,0.0,0.0,0.0,0.5921706220372503,0.5911104867929478,0.5896049609536963,0.0,0.13473220852730938
232,0.0,0.0,0.0,0.0,0.5921706220372503,0.5923244124659058,0.5895957935245518,0.0,0.13473220852730938
233,0.0,0.0,0.0,0.0,0.5921706220372503,0.5917101137803795,0.5895849944358009,0.0,0.13473220852730938
234,0.0,0.0,0.0,0.0,0.5921706220372503,0.5937545872498122,0.5895721773060786,0.0,0.13473220852730938
235,0.0,0.0,0.0,0.0,0.5921706220372503,0.5913477651304535,0.5895625398092664,0.0,0.13473220852730938
236,0.0,0.0,0.0,0.0,0.5921706220372503,0.5866443074829664,0.5895521927306474,0.0,0.13473220852730938
237,0.0,0.0,0.0,0.0,0.5921706220372503,0.5935601969860363,0.5895452904835979,0.0,0.13473220852730938
238,0.0,0.0,0.0,0.0,0.5921706220372503,0.59203225247383,0.5895296100177271,0.0,0.13473220852730938
239,0.0,0.0,0.0,0.0,0.5921706220372503,0.5928350747613012,0.5895168973594964,0.0,0.13473220852730938
240,0.0,0.0,0.0,0.0,0.5921706220372503,0.5949336147066048,0.5894972338016952,0.0,0.13473220852730938
241,0.0,0.0,0.0,0.0,0.5921706220372503,0.5908489867850837,0.5894864780172271,0.0,0.13473220852730938
242,0.0,0.0,0.0,0.0,0.5921706220372503,0.5922190766086828,0.5894798292570056,0.0,0.13473220852730938
243,0.0,0.0,0.0,0.0,0.5921706220372503,0.5889301150359334,0.589470819120187,0.0,0.13473220852730938
244,0.0,0.0,0.0,0.0,0.5921706220372503,0.5886769881545098,0.5894615040448654,0.0,0.13473220852730938
245,3.0,1.3620596707818928,0.0,1.3620596707818928,0.5921706220372503,0.5930855838090417,0.5894457064292125,0.0,0.13473220852730938
246,6.0,2.7257829218106995,0.0,2.7257829218106995,0.5921492808828454,0.5958324456728441,0.5894132763099222,0.0,0.13473220852730938
247,9.0,4.092833333333333,0.0,4.092833333333333,0.5921065492303731,0.5913184363354677,0.5893592186343732,0.0,0.13473220852730938
248,12.0,5.464874485596708,0.0,5.464874485596708,0.5920423513216484,0.5930667886047815,0.5892796787143227,0.0,0.13473220852730938
249,15.0,3.9500514403292204,0.0,3.9500514403292204,0.5919565848660068,0.5918990485495027,0.5891856823868876,0.0,0.13473220852730938
250,15.0,1.0565329218106998,0.0,1.0565329218106998,0.5918946292978758,0.5887537068805023,0.5891150479805717,0.0,0.13473220852730938
251,15.0,4.335853909465018,0.0,4.335853909465018,0.5918780768525079,0.595266426187893,0.5890848117086829,0.0,0.13473220852730938
252,18.4,9.362738352690135,0.0,9.362738352690135,0.5918100591398404,0.5942055128765428,0.5890095677948315,0.0,0.13473220852730938
253,21.8,11.123407370217956,0.0,11.123407370217956,0.591662886431677,0.5913986612839336,0.5888530913160267,0.0,0.13473220852730938
254,25.2,12.899603629629633,0.0,12.899603629629633,0.5914879117375318,0.589546004606737,0.5886686510494489,0.0,0.13473220852730938
255,28.6,14.693748810852005,0.0,14.693748810852005,0.5912848485508212,0.5889106676020123,0.5884543419693273,0.0,0.13473220852730938
256,32.0,9.51237982014937,0.0,9.51237982014937,0.5910533705297322,0.5903484136660077,0.5882110015681666,0.0,0.13473220852730938
257,32.0,2.516495046486816,0.0,2.516495046486816,0.5909038269766403,0.588706177485788,0.5880510106485383,0.0,0.13473220852730938
258,32.0,2.516495046486816,0.0,2.516495046486816,0.5908643754228186,0.5919263895621101,0.5880020501261903,0.0,0.13473220852730938
259,32.0,2.516495046486816,0.0,2.516495046486816,0.5908249237371023,0.5889455908155128,0.5879500958927306,0.0,0.13473220852730938
260,32.0,2.516495046486816,0.0,2.516495046486816,0.5907854719194902,0.5919376454941646,0.5878992570409367,0.0,0.13473220852730938
261,32.0,2.516495046486816,0.0,2.516495046486816,0.5907460199699808,0.5923754165131195,0.5878533312172083,0.0,0.13473220852730938
262,32.0,2.516495046486816,0.0,2.516495046486816,0.5907065678885729,0.5925471657503756,0.587804608646242,0.0,0.13473220852730938
263,32.0,2.516495046486816,0.0,2.516495046486816,0.5906671156752652,0.5871410423824989,0.5877561654861468,0.0,0.13473220852730938
264,32.0,2.516495046486816,0.0,2.516495046486816,0.5906276633300563,0.5896559505643875,0.5877101229810432,0.0,0.13473220852730938
265,32.0,2.516495046486816,0.0,2.516495046486816,0.590588210852945,0.5882382912243579,0.587658837941427,0.0,0.13473220852730938
266,32.0,2.516495046486816,0.0,2.516495046486816,0.5905487582439298,0.586034118409093,0.5876065003533597,0.0,0.13473220852730938
267,32.0,2.516495046486816,0.0,2.516495046486816,0.5905093055030095,0.5863462258573184,0.5875561200563245,0.0,0.13473220852730938
268,32.0,2.516495046486816,0.0,2.516495046486816,0.5904698526301827,0.5892957895781838,0.5875073667282417,0.0,0.13473220852730938
269,32.0,2.516495046486816,0.0,2.516495046486816,0.5904303996254482,0.5892067114411721,0.5874591926495218,0.0,0.13473220852730938
270,32.0,2.516495046486816,0.0,2.516495046486816,0.5903909464888045,0.5887101563857019,0.5874058331439637,0.0,0.13473220852730938
271,32.0,2.516495046486816,0.0,2.516495046486816,0.5903514932202505,0.5872630234381799,0.5873529473973205,0.0,0.13473220852730938
272,32.0,2.516495046486816,0.0,2.516495046486816,0.5903120398197846,0.5926628789187715,0.5873009112074715,0.0,0.13473220852730938
273,32.0,2.516495046486816,0.0,2.516495046486816,0.5902725862874058,0.5892135498353701,0.5872572122431485,0.0,0.13473220852730938
274,32.0,2.516495046486816,0.0,2.516495046486816,0.5902331326231125,0.5894594321523532,0.5872050444896131,0.0,0.13473220852730938
275,32.0,2.516495046486816,0.0,2.516495046486816,0.5901936788269034,0.5885927096745329,0.5871534486215335,0.0,0.13473220852730938
276,32.0,2.516495046486816,0.0,2.516495046486816,0.5901542248987773,0.589319198968883,0.5871026430551088,0.0,0.13473220852730938
277,32.0,2.516495046486816,0.0,2.516495046486816,0.5901147708387329,0.5904571507049149,0.587048834044893,0.0,0.13473220852730938
278,32.0,2.516495046486816,0.0,2.516495046486816,0.5900753166467687,0.5892640467851464,0.5869973309566453,0.0,0.13473220852730938
279,32.0,2.516495046486816,0.0,2.516495046486816,0.5900358623228835,0.5888159274973614,0.5869481199833826,0.0,0.13473220852730938
280,32.0,0.0,0.0,0.0,0.589996407867076,0.5886739114471404,0.5868964587160684,0.0,0.13473220852730938
281,29.25,0.0,0.0,0.0,0.589996407867076,0.594324312978565,0.5868845426747993,0.0,0.13473220852730938
282,26.5,0.0,0.0,0.0,0.589996407867076,0.5906048544955542,0.5868710117728453,0.0,0.13473220852730938
